code,complexity,tags,code_length
n=int(input()) if n<=2: print(n) else: if n%2!=0: print(n*(n-1)*(n-2)) elif n%3==0: print((n-1)*(n-2)*(n-3)) else: print(n*(n-1)*(n-3)),constant,['number theory'],135
n = int(input()) print(n if n < 3 else ((n - 1) * (n * (n - 2) if n & 1 else (n - 3) * (n if n % 3 else n - 2)))),constant,['number theory'],113
n=int(input()) if(n<3): print(n) else: if(n%2!=0): print(n*(n-1)*(n-2)) elif(n%3==0): print((n-1)*(n-2)*(n-3)) else: print(n*(n-1)*(n-3)),constant,['number theory'],137
"def gcd(a,b): if b==0: return a else: return gcd(b,a%b) if __name__ == ""__main__"": n = int(input()) ans = 0 if n==1: ans = 1 elif n==2: ans = 2 else: if n%2!=0: ans = n*(n-1)*(n-2) else: if gcd(n,(n-3)) ==1: ans = n*(n-1)*(n-3) else: ans = (n-1)*(n-2)*(n-3) print(ans)",constant,['number theory'],268
n=int(input()) if n<3: print(n) else: if n%2!=0: print(n*(n-1)*(n-2)) else: if n==6: print(60) elif n%3==0: print((n-1)*(n-2)*(n-3)) else: print(n*(n-1)*(n-3)),constant,['number theory'],159
n = int(input()) ans = 1 if n == 1: ans = 1 elif n == 2: ans = 2 elif n == 3: ans = 6 elif n%2 == 0: if n%3 == 0: ans = (n-1)*(n-2)*(n-3) else: ans = n*(n-1)*(n-3) else: ans = n*(n-1)*(n-2) print(ans),constant,['number theory'],200
def Solve(n): if n <=2: return n elif n % 6== 0: return (n -1)*(n -2)*(n - 3) elif n % 2 == 0: return n * (n - 1) * (n - 3) else: return n * (n - 1) * (n - 2) n = int(input()) print(Solve(n)),constant,['number theory'],191
n=int(input()) if n==1 or n==2 : print(n) elif n%2!=0 : m=n*(n-1)*(n-2) print(m) elif n%3!=0 : m=n*(n-1)*(n-3) print(m) else : m=(n-1)*(n-2)*(n-3) print(m),constant,['number theory'],155
"import math n=int(input()) if(n==4): print(12) elif(n<=2): print(n) else: if(n%2==0): a=n*(n-1)*(n-3) if(n%3==0): a=a//3 b=n*(n-1)*(n-2) b=b//2 print(max(a,b,(n-1)*(n-2)*(n-3))) else: print(n*(n-1)*(n-2))",constant,['number theory'],204
n = int(input()) ans = 0 if n==1: print(1) exit() if n==2: print(2) exit() if n==3: print(6) exit() if n%2==0: if n%3==0: ans=(n-1)*(n-2)*(n-3) else: ans=n*(n-1)*(n-3) else: ans=n*(n-1)*(n-2) print(ans),constant,['number theory'],202
"def NOD(a, b): while b != 0: a %= b y = a a = b b = y return(a) def NOK(a, b): i = (a*b) // NOD(a, b) return(i) n = int(input()) maxnok = 0 x = 40 for i in range(max(1, n-x), n+1): for j in range(max(1, i-x), i+1): for f in range(max(1, j-x), j+1): nokk = NOK(NOK(i,j), f) if maxnok < nokk: maxnok = nokk delit = [] delit.append(i) delit.append(j) delit.append(f) print(maxnok)",constant,['number theory'],377
"import math n = int(input()) m = 0 for i in range(min(100,n)): for ii in range(min(100,n)): for iii in range(min(100,n)): i1 = n-i ii1 = n-ii iii1 = n-iii r1 = (i1*ii1)//math.gcd(i1,ii1) r2 = (r1*iii1)//math.gcd(iii1,r1) m = max(m,r2) print(m)",constant,['number theory'],243
"import sys from functools import lru_cache, cmp_to_key from heapq import merge, heapify, heappop, heappush from math import * from collections import defaultdict as dd, deque, Counter as C from itertools import combinations as comb, permutations as perm from bisect import bisect_left as bl, bisect_right as br, bisect from time import perf_counter from fractions import Fraction import copy import time starttime = time.time() mod = int(pow(10, 9) + 7) mod2 = 998244353 def data(): return sys.stdin.readline().strip() def out(*var, end=""\n""): sys.stdout.write(' '.join(map(str, var))+end) def L(): return list(sp()) def sl(): return list(ssp()) def sp(): return map(int, data().split()) def ssp(): return map(str, data().split()) def l1d(n, val=0): return [val for i in range(n)] def l2d(n, m, val=0): return [l1d(n, val) for j in range(m)] try: sys.stdin = open(""input.txt"", ""r"") except: pass def pmat(A): for ele in A: print(*ele,end=""\n"") x=L()[0] if x<=2: print(x) exit() if x%2: n=x lcm=n*(n-1)//gcd(n,n-1) lcm=lcm*(n-2)//gcd(lcm,n-2) print(lcm) else: ans=1 for n1 in range(max(1,x-50),x+1): for n2 in range(max(1,x-50),x+1): for n3 in range(max(1,x-50),x+1): lcm=(n1*n2)//(gcd(n1,n2)) lcm=(lcm*n3)//gcd(lcm,n3) ans=max(ans,lcm) print(ans) endtime = time.time()",constant,['number theory'],1267
n=int(input()) if(n<3): print(n) exit(0) if n%2==1: print(n*(n-1)*(n-2)) else: g=0; if n%3==0: g=n-2 else:g=n; print((n-1)*(n-3)*(g)),constant,['number theory'],133
"n = int(input("""")) if n==1 or n==2: print(n) elif n&1: print((n)*(n-1)*(n-2)) else: if n%3==0: print((n-2)*(n-1)*(n-3)) else : print(max(n*(n-1)*(n-3), (n-1)*(n-2)*(n-3),(n*(n-1)*(n-2))/2))",constant,['number theory'],189
"'' import math def check(n): if n==1: return 1 if n==2: return 2 if n==3: return 6 if n&1: return ((n-1)*(n-2)*(n)) if math.gcd(n,n-3)==1: return (n*(n-1)*(n-3)) else: return ((n-1)*(n-2)*(n-3)) n =int(input()) print(check(n))",constant,['number theory'],226
"for _ in range(int(input())): a, b = map(int, input().split()) result = 0 while min(a, b)!=0: x = max(a, b) y = min(a, b) a = x b = y result+=a//b a%=b print(result)",constant,"['math', 'number theory']",165
"for _ in range(int(input())): a,b = map(int, input().split()) c = 0 while (a!=0 and b!=0): if (a>b) : c+= a//b a = a%b elif (b>a): c+= b//a b = b%a else : c+=1 break print(c)",constant,"['math', 'number theory']",174
"def f(a, b): global ans maks = max(a, b) mins = min(a, b) ans += (maks//mins) if (mins == 1): return ans else: if (maks % mins == 0): return ans else: return f(maks%mins, mins) for i in range(int(input())): a, b = list(map(int, input().split())) ans = 0 print(f(a, b))",constant,"['math', 'number theory']",268
"for _ in range(int(input())): n,m = sorted(map(int,input().split())) count = 0 while n> 0: count+= m//n m = m%n n,m = sorted([n,m]) print(count)",constant,"['math', 'number theory']",144
"def solve(a, b): m = max(a, b) n = min(a, b) if n == 0: return 0 if m == n: return 1 elif m % n == 0: return m // n k = m // n return k + solve(n, m - n * k) for _ in range(int(input())): a, b = map(int, input().split()) print(solve(a, b))",constant,"['math', 'number theory']",239
"for x in range(int(input())): a,b = map(int,input().split()) if a > b or a == b:c,d = a,b else:c,d = b,a e = [0] def fun(c,d): e[0] += c // d f = d d = c % d c = f if f > 0 and d > 0: fun(c,d) fun(c,d) print(e[0])",constant,"['math', 'number theory']",213
"from sys import stdin def read_lines(sep=' ', input_type=None): _lines = stdin.readlines() cast = input_type is not None lines = [] for line in _lines: line = line[:-1].split(sep) if cast: line = [input_type(x) for x in line] lines.append(line) return lines import collections def numz(a,b): if a and b: if b > a: a,b=b,a d,m = divmod(a,b) return d + numz(b,m) else: return 0 if __name__ == '__main__': lines = read_lines(input_type=int) lines = lines[1:] for line in lines: print(numz(*line))",constant,"['math', 'number theory']",493
t = int(input()) ans = '' for j in range(t): ab = input().split() a = int(ab[0]) b = int(ab[1]) k = 0 while a > 0 and b > 0: if a >= b: k += a // b a %= b else: k += (b // a) b %= a ans += str(k) + '\n' print(ans),constant,"['math', 'number theory']",213
"import math n=int(input()) for _ in range(n): a,b=map(int,input().split()) ans=0 while a>0 and b>0: if a>=b: ans+=a//b a=a%b else: ans+=b//a b=b%a print(ans)",constant,"['math', 'number theory']",157
"for _ in range(int(input())): a,b=map(int,input().split()) ans=int(0) while a and b: a,b=min(a,b),max(a,b) ans,b=ans+b//a,b%a print(ans)",constant,"['math', 'number theory']",136
"def max1(a,b): if a>=b: return a,b else: return b,a def minus(a,b): p=a//b cnt=p return b,(a-(b*cnt)),cnt n=int(input()) for _ in range(n): a,b=input().split() a=int(a) b=int(b) cnt=0 while a>0 and b>0: a,b=max1(a,b) a,b,p=minus(a,b) cnt+=p print(cnt)",constant,"['math', 'number theory']",251
"n=input() n1=int(n) c=[] for i in range(0,n1): z4=0 p,q=input().split() a=int(p) b=int(q) while a!=0 and b!=0: z1=z3=0 if a<=b: z=(b/a) z1=int(z) b=b-(z1*a) if b<=a and b!=0: z2=a/b z3=int(z2) a=a-(z3*b) z4=z4+z1+z3 c.append(z4) l=len(c) for j in range(0,l): print(c[j])",constant,"['math', 'number theory']",270
"def substraction(a,b): if a==0 or b==0: return 0 else: if a>b: count=a//b return substraction(a%b,b)+count else: count = b//a return substraction(a,b%a)+count t=int(input()) lst=[] res=[] for i in range(0,t): lst=[int(i) for i in input().split()] ele=substraction(lst[0],lst[1]) res.append(ele) for i in range(0,t): print(res[i])",constant,"['math', 'number theory']",329
"import sys if __name__=='__main__': numCases = int(sys.stdin.readline()) for i in range(numCases): a, b = sys.stdin.readline().split() a = int(a) b = int(b) total = 0 largerNum = max(a,b) smallerNum = min(a,b) while True: div = int(largerNum/smallerNum) total += div rem = int(largerNum%(smallerNum*div)) if rem == 0: break else: largerNum = smallerNum smallerNum = rem print(total)",constant,"['math', 'number theory']",382
"def operations(a, b): less = min(a, b) more = max(a, b) ops = 0 while less > 0 and more > 0: ops += more // less more -= less * (more // less) less, more = more, less return ops n = int(input()) for i in range(n): a, b = map(int, input().split()) print(operations(a, b))",constant,"['math', 'number theory']",270
"import sys def num_ops(low, high): if high % low == 0: return high // low else: return (high // low) + num_ops(high % low, low) def main(): n = int(sys.stdin.readline().strip()) for _ in range(n): low, high = [int(i) for i in sys.stdin.readline().strip().split()] print(num_ops(low, high)) if __name__ == '__main__': main()",constant,"['math', 'number theory']",323
"n=int(input()) for i in range(n): a,b = map( int, input().split() ) if a>b: a,b=b,a ans=0 while a>0: ans+=b//a b%=a a,b=b,a print(ans)",constant,"['math', 'number theory']",134
"cases = int(input()) while cases: cases -= 1 a, b = map(int, input().split()) ans = 0 while a > 0 and b > 0: if a < b: a, b = b, a ans += a//b a = a % b print(ans)",constant,"['math', 'number theory']",163
"from collections import Counter import copy def solve(): a,b=list(map(int,input().split())) count=0 if a==b: return 1 while a!=0 and b!=0: if a<b: count+=(b//a) b-=a*(b//a) else: count+=a//b a-=b*(a//b) return count for i in range(int(input())): print(solve())",constant,"['math', 'number theory']",260
n = int(input()) if n > 0: print(n) else: n = n * -1 x = n % 10 y = (n // 10) % 10 if x > y: print(-(n // 10)) else: print(-((n // 100)* 10 + x)),constant,"['implementation', 'number theory']",145
"from collections import defaultdict import bisect from itertools import accumulate, count import os import sys import math from io import BytesIO, IOBase BUFSIZE = 8192 class FastIO(IOBase): newlines = 0 def __init__(self, file): self._fd = file.fileno() self.buffer = BytesIO() self.writable = ""x"" in file.mode or ""r"" not in file.mode self.write = self.buffer.write if self.writable else None def read(self): while True: b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE)) if not b: break ptr = self.buffer.tell() self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr) self.newlines = 0 return self.buffer.read() def readline(self): while self.newlines == 0: b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE)) self.newlines = b.count(b""\n"") + (not b) ptr = self.buffer.tell() self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr) self.newlines -= 1 return self.buffer.readline() def flush(self): if self.writable: os.write(self._fd, self.buffer.getvalue()) self.buffer.truncate(0), self.buffer.seek(0) class IOWrapper(IOBase): def __init__(self, file): self.buffer = FastIO(file) self.flush = self.buffer.flush self.writable = self.buffer.writable self.write = lambda s: self.buffer.write(s.encode(""ascii"")) self.read = lambda: self.buffer.read().decode(""ascii"") self.readline = lambda: self.buffer.readline().decode(""ascii"") sys.stdin, sys.stdout = IOWrapper(sys.stdin), IOWrapper(sys.stdout) def input(): return sys.stdin.readline().rstrip(""\r\n"") s=input() neg=0 if int(s)<0: neg=1 ans1 = """" s=int(s) s=abs(s) s=str(s) ans2 = """" for i in range(0, len(s)): if i == len(s)-2: ans1 += s[i] elif i == len(s)-1: ans2 += s[i] else: ans1 += s[i] ans2 += s[i] if neg==0: print(s) else: if str(min(int(ans1), int(ans2)))==""0"": print(0) else: print(""-""+str(min(int(ans1), int(ans2))))",constant,"['implementation', 'number theory']",1830
"n=input();print(max(map(int,(n,n[:-1],n[:-2]+n[-1]))))",constant,"['implementation', 'number theory']",54
"n=int(input()) if n>-1: print(n) else: n=str(n) x=int(n[:len(n)-1]) y=int(n[:len(n)-2]+n[-1]) print(max(x,y))",constant,"['implementation', 'number theory']",109
"import math n = int(input()) if n>0: print(n) else: l = list(str(n)) last = l[0:len(l)-1] second = l[0:len(l)-2] second+=l[-1] lR = """".join(last) sR = """".join(second) print(max(eval(lR),eval(sR)))",constant,"['implementation', 'number theory']",196
"n=int(input()) if n >= 0: print(n) else: a = int(n / 10) b=int(n/100)*10 - abs(n)%10 print(max(a,b))",constant,"['implementation', 'number theory']",100
n = int(input()) if(n>=0): print(n) exit() else: n=str(abs(n)) n1=int(n[:len(n)-1]) temp=n[len(n)-1] n2=n[:len(n)-2] n2=int(n2+temp) if(n1<=n2): if(n1!=0): print('-'+str(n1)) else: print(0) else: if(n2!=0): print('-'+str(n2)) else: print(0),constant,"['implementation', 'number theory']",240
"s=input() n=len(s) if(s[0]=='-'): if(s[n-1]<s[n-2]): s=s[::-1] s=s.replace(s[1],"""",1) s=s[::-1] else: s=s[::-1] s=s.replace(s[0],"""",1) s=s[::-1] if(s==""-0""): print(""0"") else: print(s) else: print(s)",constant,"['implementation', 'number theory']",198
n=int(input()) l=list(str(n)) if n>=0: print(n) else: if int(l[-1])>int(l[-2]): l.pop(-1) else: l.pop(-2) print(int(''.join(l))),constant,"['implementation', 'number theory']",128
"n=int(input()) a=str(n) m=len(a) b=int(a[0:m-1]) c=int(a[0:m-2]+a[-1]) d=max(n,b,c) print(d)",constant,"['implementation', 'number theory']",92
"r=input() t1=int(r) t2=int(r[:len(r)-1]) t3=int(r[:len(r)-2]+r[-1]) print(max(t1,t2,t3))",constant,"['implementation', 'number theory']",88
"n=int(input()) if n>=0: print(n) else: a=str(n) a=a[1::] if len(a)>2: a=a[::-1][1::][::-1] num1=int(a) a=str(n) a=a[1::] b=a[::-1] p1=b[0] p2=b[2::] p=p1+p2 p=p[::-1] num2=int(p) small=min(num1,num2) print(-1*small) elif len(a)==2: m=a[0] n=a[1] small=min(int(m),int(n)) print(-1*small)",constant,"['implementation', 'number theory']",286
"n=int(input()) if(n>=0): print(n) else: n=abs(n) rem=n%10 n1=n//10 n2=n1//10 n2=n2*10+rem k=min(n1,n2) print(-1*k)",constant,"['implementation', 'number theory']",114
"n=int(input()) m=str(n) print(max(int(m),int(m[:-2]+m[-1:]),int(m[:-1])))",constant,"['implementation', 'number theory']",73
"s = input() if int(s) < 0: k = int(s)/10 m = s[:len(s)-2]+s[-1] print(max(int(k),int(m))) else: print(s)",constant,"['implementation', 'number theory']",104
money=input() initi=money if int(money)<0: lst_dig=money[-1] lsec_dig=money[-2] if int(lst_dig)>int(lsec_dig):money=money[:-2]+money[-2] else:money=money[:-2]+money[-1] print(int(money)) else: lst_dig=money[-1] lsec_dig=money[-2] if int(lst_dig)>int(lsec_dig):money=money[:-2]+money[-1] else:money=money[:-2]+money[-2] if int(initi)>=int(money): print(initi) else: print(money),constant,"['implementation', 'number theory']",377
"n=input() if int(n)>0: print(n) elif -9<=int(n)<=0: print(0) else: a=(-int(n))//10 b=((-int(n))//100)*10+int(n[-1]) print(max(-a,-b))",constant,"['implementation', 'number theory']",133
n=int(input()) if(n>=0): print(n) else: if((n*-1)//10==0): print(0) else: n*=-1 y=n//10 z=n%10 x=y//10 x*=10; x+=z; x*=-1 y*=-1 if(x>=y): print(x) else: print(y),constant,"['implementation', 'number theory']",161
a=int(input()) if a>0: print(a) else: a=a-2*a k=a//10 b=a%10 c=(a//100)*10+b if k<c: if k!=0: print('-%d' %k) else: print(k) else: if c!=0: print('-%d' %c) else: print(c),constant,"['implementation', 'number theory']",170
"n,m=map(int,input().split()) a=0 while m:a+=n//m;n,m=m,n%m print(a)",constant,"['math', 'number theory']",67
"def resistors(a,b): ans=0 while b: ans+=a//b a,b=b,a%b return ans a,b=map(int,input().strip().split()) print(resistors(a,b))",constant,"['math', 'number theory']",124
"import sys from functools import lru_cache, cmp_to_key from heapq import merge, heapify, heappop, heappush from math import * from collections import defaultdict as dd, deque, Counter as C from itertools import combinations as comb, permutations as perm from bisect import bisect_left as bl, bisect_right as br, bisect from time import perf_counter from fractions import Fraction import copy import time starttime = time.time() mod = int(pow(10, 9) + 7) mod2 = 998244353 def data(): return sys.stdin.readline().strip() def out(*var, end=""\n""): sys.stdout.write(' '.join(map(str, var))+end) def L(): return list(sp()) def sl(): return list(ssp()) def sp(): return map(int, data().split()) def ssp(): return map(str, data().split()) def l1d(n, val=0): return [val for i in range(n)] def l2d(n, m, val=0): return [l1d(n, val) for j in range(m)] try: sys.stdin = open(""input.txt"", ""r"") except: pass def pmat(A): for ele in A: print(*ele,end=""\n"") def seive(): prime=[1 for i in range(10**6+1)] prime[0]=0 prime[1]=0 for i in range(10**6+1): if(prime[i]): for j in range(2*i,10**6+1,i): prime[j]=0 return prime a,b=L() def rec(a,b): if b==1: return a if a>b: return a//b+rec(b,a%b) else: return rec(b,a) print(rec(a,b)) endtime = time.time()",constant,"['math', 'number theory']",1236
"a,b = map(int,input().split()) ans = 0 if(a > b): ans += int(a//b) a = a%b while(b!=0): ans += int(a//b) a,b = b,a%b print(ans)",constant,"['math', 'number theory']",127
"a,b=map(int,input().split()) ans=0 while a and b: ans+=a//b a,b=b,a%b print(ans)",constant,"['math', 'number theory']",80
"n, m = map(int, input().split()) s = 0 while m: s += n // m n, m = m, n % m print(s)",constant,"['math', 'number theory']",84
